GEOID10,GEOID_NUM,POPULATION_2010,HISPANIC_2010,WHITE_2010,BLACK_2010,NATIVE_AM_2010,ASIAN_2010,HAW_PACIS_2010,OTHER_2010,TWO_OR_MORE_2010,PCT_HISPANIC,PCT_WHITE,PCT_BLACK,PCT_AMERIND,PCT_ASIAN,PCT_HAW_PACIS,PCT_OTHER_RACE,PCT_TWO_OR_MORE_RACES,HOUSINGUNITS_2010,OCCUPIEDUNITS_2010,VACANTUNITS_2010,MALE,FEMALE,AGE_LESS_5,AGE_5_TO_9,AGE_10_TO_14,AGE_15_TO_17,AGE_18_AND_19,AGE_20,AGE_21,AGE_22_TO_24,AGE_25_TO_29,AGE_30_TO_34,AGE_35_TO_39,AGE_40_TO_44,AGE_45_TO_49,AGE_50_TO_54,AGE_55_TO_59,AGE_60_AND_61,AGE_62_TO_64,AGE_65_AND_66,AGE_67_TO_69,AGE_70_TO_74,AGE_75_TO_79,AGE_80_TO_84,AGE_85_PLUS,AGE_0_TO_9,AGE_10_TO_19,AGE_20_TO_29,AGE_30_TO_39,AGE_40_TO_49,AGE_50_TO_59,AGE_60_TO_69,AGE_70_TO_79,AGE_80_PLUS,AGE_LESS_18,AGE_65_PLUS,PCT_LESS_18,PCT_65_PLUS,MED_AGE,MED_AGE_MALE,MED_AGE_FEMALE,AVG_HH_SIZE,NUM_HOUSEHOLDS,ONE_PERSON_HH,ONE_PERSON_HH_MALE,ONE_PERSON_HH_FEMALE,TWO_OR_MORE_PERSON_HH,FAMILY_HHLD,HUSB_WIFE_FAM,HUSB_WIFE_NO_CHILD,HUSB_WIFE_W_CHLDR,OTHER_FAMILY,MALE_HHLDR_NO_WIFE,MALE_HHLDR_W_CHLDR,MALE_HHLDR_NO_CHILDR,FEMALE_HHLDR_NO_HUSB,FEMALE_HHLDR_W_CHILDR,FEMALE_HHLDR_NO_CHILDR,NON_FAMILY_HH,NON_FAMILY_MALE_HHLDR,NON_FAMILY_FEMALE_HHLDR,HH_W_NONRELATIVES,HH_NO_NONRELATIVES,FAMILIES,AVG_FAM_SIZE,POP_GROUP_QRTRS,GQ_INSTITUTIONALIZED,GQ_CORRECTIONAL_FAC,GQ_JUVENILE_FAC,GQ_NURSING_FAC,GQ_OTHER_INST_FAC,GQ_NONINSTITUTIONAL,GQ_COLLEGEHOUSING,GQ_MILITARYQUARTERS,GQ_OTHER_NONINST,HOUSING_UNITS,OCCUPIED_HU,VACANT_HU,OWNED_W_MORTG_LOAN,OWNED_FREE_CLEAR,RENTED,VACANT_FOR_RENT,VACANT_RENTED_NOT_OCC,VACANT_FOR_SALE,VACANT_SOLD_NOT_OCC,VACANT_SEASONAL,VACANT_MIGRANT_WRKR,VACANT_OTHER,AVG_HH_SIZE_OCC_HU,AVG_HH_SIZE_OWNED,AVG_HH_SIZE_RENTED,HU_OWNED,OWNED_AGE_15_TO_24,OWNED_AGE_25_TO_34,OWNED_AGE_35_TO_44,OWNED_AGE_45_TO_54,OWNED_AGE_55_TO_59,OWNED_AGE_60_TO_64,OWNED_AGE_65_TO_74,OWNED_AGE_75_TO_84,OWNED_AGE_85_PLUS,HU_RENTED,RENTED_AGE_15_TO_24,RENTED_AGE_25_TO_34,RENTED_AGE_35_TO_44,RENTED_AGE_45_TO_54,RENTED_AGE_55_TO_59,RENTED_AGE_60_TO_64,RENTED_AGE_65_TO_74,RENTED_AGE_75_TO_84,RENTED_AGE_85_PLUS,SHAPE_Length,SHAPE_Area
8.031E+13,8.03E+13,33,1,29,2,0,0,0,1,0,3.03,87.88,6.06,0,0,0,3.03,0,17,13,4,19,14,4,2,0,0,1,1,0,4,2,2,5,3,2,2,1,0,2,0,0,1,0,0,1,6,1,7,7,5,3,2,1,1,6,2,18.18,6.06,35.5,27.5,43.5,2.54,13,2,0,2,11,7,5,3,2,2,1,0,1,1,1,0,4,3,1,6,7,7,2.71,0,0,0,0,0,0,0,0,0,0,17,13,4,5,4,4,1,0,1,0,1,0,1,2.54,2.56,2.5,9,1,0,2,2,1,1,1,0,1,4,1,2,1,0,0,0,0,0,0,0.005995241,2.23E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006090843,2.02E-06
8.03101E+13,8.03E+13,46,29,2,14,0,0,0,0,1,63.04,4.35,30.43,0,0,0,0,2.17,8,8,0,21,25,9,7,3,1,2,0,0,5,2,5,5,1,0,1,2,0,2,0,0,0,0,0,1,16,6,7,10,1,3,2,0,1,20,1,43.48,2.17,22.5,22.8,12.5,5.75,8,1,0,1,7,7,4,4,0,3,0,0,0,3,3,0,0,0,0,0,8,7,6.43,0,0,0,0,0,0,0,0,0,0,8,8,0,4,0,4,0,0,0,0,0,0,0,5.75,6.5,5,4,0,0,3,0,0,1,0,0,0,4,0,3,1,0,0,0,0,0,0,0.004534523,1.25E-06
8.03101E+13,8.03E+13,53,11,5,36,0,0,0,0,1,20.75,9.43,67.92,0,0,0,0,1.89,15,14,1,31,22,4,8,4,4,3,0,0,2,1,5,5,6,1,5,0,0,0,1,1,1,2,0,0,12,11,3,10,7,5,2,3,0,20,5,37.74,9.43,31.5,31.5,29.5,3.79,14,1,1,0,13,13,11,8,3,2,2,0,2,0,0,0,0,0,0,0,14,13,4,0,0,0,0,0,0,0,0,0,0,15,14,1,12,1,1,1,0,0,0,0,0,0,3.79,3.69,5,13,0,2,5,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.005504272,1.47E-06
8.03101E+13,8.03E+13,105,43,17,34,0,10,0,0,1,40.95,16.19,32.38,0,9.52,0,0,0.95,25,25,0,57,48,8,12,13,6,3,1,1,3,6,9,9,8,10,5,5,1,0,1,1,1,0,1,1,20,22,11,18,18,10,3,1,2,39,5,37.14,4.76,28.8,31.5,27.5,4.2,25,3,2,1,22,21,19,12,7,2,2,1,1,0,0,0,1,0,1,5,20,21,4.29,0,0,0,0,0,0,0,0,0,0,25,25,0,23,1,1,0,0,0,0,0,0,0,4.2,3.92,11,24,0,6,8,5,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.047931981,4.85E-05
8.03101E+13,8.03E+13,26,15,0,6,0,5,0,0,0,57.69,0,23.08,0,19.23,0,0,0,6,6,0,14,12,3,4,0,0,0,0,1,1,2,1,4,1,0,1,4,0,2,0,0,2,0,0,0,7,0,4,5,1,5,2,2,0,7,2,26.92,7.69,36,34.5,37.5,4.33,6,1,0,1,5,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,4.33,4.33,0,6,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.004754664,1.02E-06
8.03101E+13,8.03E+13,34,16,13,4,0,0,0,0,1,47.06,38.24,11.76,0,0,0,0,2.94,15,12,3,16,18,5,2,3,0,1,0,0,1,9,1,1,0,5,3,1,0,0,1,0,1,0,0,0,7,4,10,2,5,4,1,1,0,10,2,29.41,5.88,28.3,28.5,27.5,2.83,12,2,1,1,10,9,7,4,3,2,0,0,0,2,2,0,1,1,0,2,10,9,3.22,0,0,0,0,0,0,0,0,0,0,15,12,3,11,0,1,0,0,3,0,0,0,0,2.83,2.73,4,11,0,3,1,4,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0.006513107,2.19E-06
8.03101E+13,8.03E+13,123,28,48,26,0,13,0,0,8,22.76,39.02,21.14,0,10.57,0,0,6.5,34,34,0,60,63,18,11,9,3,5,2,2,3,8,9,15,7,8,7,8,2,1,2,3,0,0,0,0,29,17,15,24,15,15,8,0,0,41,5,33.33,4.07,31.5,33,29.5,3.62,34,2,2,0,32,29,27,15,12,2,1,0,1,1,1,0,3,3,0,6,28,29,3.79,0,0,0,0,0,0,0,0,0,0,34,34,0,28,1,5,0,0,0,0,0,0,0,3.62,3.48,4.4,29,1,4,9,8,2,2,3,0,0,5,0,2,1,1,1,0,0,0,0,0.026796817,1.56E-05
8.031E+13,8.03E+13,64,8,56,0,0,0,0,0,0,12.5,87.5,0,0,0,0,0,0,18,18,0,36,28,17,9,1,1,0,0,0,0,0,8,19,2,1,2,1,0,3,0,0,0,0,0,0,26,2,0,27,3,3,3,0,0,28,0,43.75,0,34,32,34.3,3.56,18,1,1,0,17,17,16,14,2,1,1,1,0,0,0,0,0,0,0,0,18,17,3.71,0,0,0,0,0,0,0,0,0,0,18,18,0,16,1,1,0,0,0,0,0,0,0,3.56,3.59,3,17,0,1,13,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.005654693,1.73E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002308445,1.88E-07
8.031E+13,8.03E+13,43,10,33,0,0,0,0,0,0,23.26,76.74,0,0,0,0,0,0,24,24,0,19,24,2,4,1,0,0,1,0,0,4,8,7,8,2,3,1,0,0,0,2,0,0,0,0,6,1,5,15,10,4,2,0,0,7,2,16.28,4.65,35.8,35.5,37.5,1.79,24,10,3,7,14,10,6,2,4,4,0,0,0,4,3,1,4,1,3,4,20,10,2.5,0,0,0,0,0,0,0,0,0,0,24,24,0,19,2,3,0,0,0,0,0,0,0,1.79,1.81,1.67,21,0,5,11,2,1,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0.005318574,1.15E-06
8.03101E+13,8.03E+13,230,26,168,16,1,13,0,1,5,11.3,73.04,6.96,0.43,5.65,0,0.43,2.17,143,129,14,115,115,15,15,11,2,1,0,1,10,23,18,29,19,14,10,17,9,4,7,6,4,6,3,6,30,14,34,47,33,27,26,10,9,43,32,18.7,13.91,38.5,35.1,41.4,1.78,129,67,32,35,62,51,33,12,21,18,3,2,1,15,10,5,11,9,2,11,118,51,2.75,0,0,0,0,0,0,0,0,0,0,143,129,14,59,16,54,9,0,3,0,2,0,0,1.78,1.63,2,75,2,11,17,12,7,7,9,6,4,54,3,13,20,5,4,3,3,1,2,0.013437195,4.49E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004629372,4.28E-07
8.031E+13,8.03E+13,64,1,57,6,0,0,0,0,0,1.56,89.06,9.38,0,0,0,0,0,41,33,8,24,40,1,3,2,1,2,10,1,11,6,1,4,3,6,3,1,3,1,0,2,0,0,2,1,4,5,28,5,9,4,6,0,3,7,5,10.94,7.81,25.5,30,25.5,1.94,33,21,8,13,12,5,5,3,2,0,0,0,0,0,0,0,7,3,4,7,26,5,3.4,0,0,0,0,0,0,0,0,0,0,41,33,8,9,5,19,6,0,1,0,0,0,1,1.94,1.86,2,14,1,0,4,4,0,2,1,1,1,19,7,4,2,2,1,2,0,1,0,0.006395702,2.53E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006388258,2.52E-06
8.031E+13,8.03E+13,48,3,41,0,0,1,0,0,3,6.25,85.42,0,0,2.08,0,0,6.25,20,20,0,24,24,3,0,2,3,0,2,4,2,4,7,3,1,3,5,4,0,0,2,0,2,0,0,1,3,5,12,10,4,9,2,2,1,8,5,16.67,10.42,32.4,32.5,32.3,2.4,20,6,4,2,14,11,8,5,3,3,1,0,1,2,1,1,3,2,1,4,16,11,2.73,0,0,0,0,0,0,0,0,0,0,20,20,0,13,2,5,0,0,0,0,0,0,0,2.4,2.33,2.6,15,0,3,2,3,3,0,4,0,0,5,1,4,0,0,0,0,0,0,0,0.006382561,2.51E-06
8.03102E+13,8.03E+13,208,44,99,33,7,13,0,0,12,21.15,47.6,15.87,3.37,6.25,0,0,5.77,79,78,1,115,93,16,12,18,5,12,6,8,24,24,24,12,5,12,14,5,1,1,2,2,4,1,0,0,28,35,62,36,17,19,6,5,0,51,9,24.52,4.33,25.4,25.8,25.1,2.67,78,19,9,10,59,44,20,12,8,24,11,4,7,13,8,5,15,10,5,20,58,44,3.43,0,0,0,0,0,0,0,0,0,0,79,78,1,0,0,78,0,1,0,0,0,0,0,2.67,0,2.67,0,0,0,0,0,0,0,0,0,0,78,15,27,10,17,4,1,4,0,0,0.005889516,2.09E-06
8.03102E+13,8.03E+13,567,260,234,39,0,18,0,0,16,45.86,41.27,6.88,0,3.17,0,0,2.82,338,304,34,311,256,53,34,24,6,18,12,14,61,106,82,45,26,32,20,12,1,3,3,1,5,3,2,4,87,48,193,127,58,32,8,8,6,117,18,20.63,3.17,27.7,28.4,27.4,1.87,304,174,106,68,130,92,55,37,18,37,11,4,7,26,15,11,38,29,9,53,251,92,3.21,0,0,0,0,0,0,0,0,0,0,338,304,34,2,0,302,31,2,0,0,0,0,1,1.87,5.5,1.84,2,0,1,1,0,0,0,0,0,0,302,55,133,52,36,10,3,5,4,4,0.011449414,6.58E-06
8.03101E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029458735,4.09E-05
8.03101E+13,8.03E+13,30,0,2,13,0,15,0,0,0,0,6.67,43.33,0,50,0,0,0,6,6,0,14,16,3,1,4,3,0,2,1,0,1,1,2,2,3,2,0,0,0,0,4,1,0,0,0,4,7,4,3,5,2,4,1,0,11,5,36.67,16.67,29.5,20.5,36.5,5,6,0,0,0,6,6,5,2,3,1,0,0,0,1,0,1,0,0,0,0,6,6,5,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00478253,9.43E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012201569,8.55E-06
8.031E+13,8.03E+13,63,1,61,0,0,1,0,0,0,1.59,96.83,0,0,1.59,0,0,0,23,21,2,34,29,16,2,2,0,0,0,0,0,1,11,16,4,3,0,3,2,2,0,0,1,0,0,0,18,2,1,27,7,3,4,1,0,20,1,31.75,1.59,34.8,33,36.5,3,21,0,0,0,21,18,16,10,6,2,1,1,0,1,0,1,3,2,1,4,17,18,3.06,0,0,0,0,0,0,0,0,0,0,23,21,2,20,0,1,0,0,0,2,0,0,0,3,3,3,20,0,5,12,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.006126594,1.98E-06
8.03101E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006334796,4.72E-07
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003479439,7.02E-07
8.031E+13,8.03E+13,33,0,28,0,0,5,0,0,0,0,84.85,0,0,15.15,0,0,0,15,15,0,13,20,3,4,0,2,1,0,0,0,0,0,5,2,1,4,3,3,1,0,2,1,0,0,1,7,3,0,5,3,7,6,1,1,9,4,27.27,12.12,43.5,39.5,45.5,2.2,15,4,0,4,11,11,8,3,5,3,0,0,0,3,3,0,0,0,0,0,15,11,2.64,0,0,0,0,0,0,0,0,0,0,15,15,0,11,3,1,0,0,0,0,0,0,0,2.2,2.21,2,14,0,0,4,2,1,4,2,0,1,1,0,0,0,1,0,0,0,0,0,0.00651219,2.08E-06
8.031E+13,8.03E+13,27,7,17,0,0,1,0,0,2,25.93,62.96,0,0,3.7,0,0,7.41,11,11,0,14,13,0,2,3,1,0,0,0,2,3,1,2,1,1,1,3,0,2,3,1,1,0,0,0,2,4,5,3,2,4,6,1,0,6,5,22.22,18.52,37.5,35,47.5,2.45,11,1,0,1,10,9,9,2,7,0,0,0,0,0,0,0,1,1,0,1,10,9,2.67,0,0,0,0,0,0,0,0,0,0,11,11,0,3,3,5,0,0,0,0,0,0,0,2.45,2.17,2.8,6,0,0,1,1,1,2,1,0,0,5,1,2,1,0,0,0,1,0,0,0.004208532,9.48E-07
8.031E+13,8.03E+13,52,1,49,0,0,2,0,0,0,1.92,94.23,0,0,3.85,0,0,0,26,25,1,26,26,7,3,1,2,0,0,0,0,2,4,9,7,0,6,2,1,3,3,2,0,0,0,0,10,3,2,13,7,8,9,0,0,13,5,25,9.62,38,35.7,43,2.08,25,11,4,7,14,13,12,7,5,1,1,1,0,0,0,0,1,0,1,1,24,13,3,0,0,0,0,0,0,0,0,0,0,26,25,1,18,6,1,1,0,0,0,0,0,0,2.08,2.08,2,24,0,2,10,4,2,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0.005985585,2.13E-06
8.03101E+13,8.03E+13,24,4,13,0,0,6,0,0,1,16.67,54.17,0,0,25,0,0,4.17,9,8,1,13,11,0,1,5,0,1,1,0,0,1,0,0,4,1,3,2,2,0,1,0,0,2,0,0,1,6,2,0,5,5,3,2,0,6,3,25,12.5,42.7,40.5,49.5,3,8,0,0,0,8,7,5,3,2,2,1,0,1,1,1,0,1,1,0,1,7,7,3.14,0,0,0,0,0,0,0,0,0,0,9,8,1,7,1,0,0,0,0,0,1,0,0,3,3,0,8,1,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.006203834,1.99E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024493383,2.73E-05
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005994316,1.07E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023058829,1.95E-05
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017595455,1.33E-05
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004468606,8.51E-07
8.031E+13,8.03E+13,62,19,15,26,1,1,0,0,0,30.65,24.19,41.94,1.61,1.61,0,0,0,0,0,0,59,3,0,0,0,0,0,1,1,9,11,12,11,5,5,6,1,0,0,0,0,0,0,0,0,0,0,22,23,10,7,0,0,0,0,0,0,0,34.3,34.6,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013754622,6.37E-06
8.031E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373852,8.00E-07
8.031E+13,8.03E+13,114,51,62,0,0,0,0,0,1,44.74,54.39,0,0,0,0,0,0.88,62,59,3,63,51,11,4,1,3,1,1,1,7,28,23,8,7,4,5,2,0,3,2,2,1,0,0,0,15,5,37,31,11,7,7,1,0,19,5,16.67,4.39,30,29.6,30.2,1.93,59,22,9,13,37,26,15,9,6,11,6,3,3,5,3,2,11,9,2,14,45,26,2.5,0,0,0,0,0,0,0,0,0,0,62,59,3,29,2,28,1,0,2,0,0,0,0,1.93,1.58,2.32,31,2,14,10,2,1,1,1,0,0,28,3,13,2,5,0,2,3,0,0,0.003655358,7.73E-07
8.031E+13,8.03E+13,73,70,1,0,0,1,0,0,1,95.89,1.37,0,0,1.37,0,0,1.37,16,15,1,36,37,9,10,9,4,0,0,1,1,8,3,2,7,2,5,3,2,1,1,0,1,1,2,1,19,13,10,5,9,8,4,2,3,32,6,43.84,8.22,27.3,33.5,21.5,4.87,15,0,0,0,15,14,9,6,3,5,4,0,4,1,0,1,1,1,0,2,13,14,5,0,0,0,0,0,0,0,0,0,0,16,15,1,9,1,5,0,0,0,0,0,0,1,4.87,3.8,7,10,0,1,4,2,0,0,1,2,0,5,0,2,2,0,1,0,0,0,0,0.004591811,1.30E-06
8.031E+13,8.03E+13,80,53,1,24,0,0,0,0,2,66.25,1.25,30,0,0,0,0,2.5,21,20,1,37,43,8,18,10,4,1,0,1,3,5,8,7,5,2,2,2,0,0,2,1,0,1,0,0,26,15,9,15,7,4,3,1,0,40,4,50,5,18,18.5,15.5,4,20,1,0,1,19,18,7,7,0,11,2,1,1,9,6,3,1,0,1,3,17,18,4.11,0,0,0,0,0,0,0,0,0,0,21,20,1,2,1,17,1,0,0,0,0,0,0,4,2.67,4.24,3,0,0,0,2,0,0,0,1,0,17,1,6,6,1,1,0,2,0,0,0.004730578,1.39E-06
8.03198E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027595237,3.26E-05
8.03198E+13,8.03E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060791693,0.000132681
